row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,pretreatment,object_no_in_nuclei,intensity_cytoplasm_region_tmrm_mean,intensity_cytoplasm_region_tmrm_stddev,sd/mean_tmrm,intensity_annexinv-647_mean,number_of_spots,number_of_legio-_per_cell_,legio_area_[um²]-_sum_per_cell_,object_no_in_real_nuclei,number_of_real_nuclei-_per_infected_cell_,intensity_cytoplasm_region_tmrm_mean-_mean_per_infected_cell_,intensity_cytoplasm_region_tmrm_stddev-_mean_per_infected_cell_,sd/mean_tmrm-_mean_per_infected_cell_,intensity_annexinv-647_mean-_mean_per_infected_cell_,legio_area_[um²]-_sum_per_cell_-_mean_per_infected_cell,well_id,cell_lbl
4,3,1,1,5,5,1680,1338,_1585_1206_1771_1474_,56.02,769.95,NT,WT,NONE,30,310.482,242.123,0.779829,121.535,1,1,1.66167,30,1,310.482,242.123,0.779829,121.535,1.66167,7,w7_f5_c5
4,3,1,1,5,6,743,1547,_658_1454_847_1681_,-31.67,750.3,NT,WT,NONE,34,226.518,154.539,0.682236,119.41,1,1,1.99227,34,1,226.518,154.539,0.682236,119.41,1.99227,7,w7_f5_c6
4,3,1,1,5,7,2097,1717,_1966_1545_2158_1807_,95.22,738.03,NT,WT,NONE,36,263.903,175.976,0.666818,123.335,1,1,3.67134,36,1,263.903,175.976,0.666818,123.335,3.67134,7,w7_f5_c7
4,3,1,1,5,8,926,1894,_799_1790_1115_1983_,-12,719.45,NT,WT,NONE,38,259.498,193.245,0.74469,121.739,1,1,2.07056,38,1,259.498,193.245,0.74469,121.739,2.07056,7,w7_f5_c8
4,3,1,1,6,1,720,211,_490_32_827_312_,-237.66,880.14,NT,WT,NONE,5,152.547,37.1461,0.243507,115.727,1,1,2.57515,5,1,152.547,37.1461,0.243507,115.727,2.57515,7,w7_f6_c1
4,3,1,1,6,2,96,394,_1_280_204_491_,-290.13,860.43,NT,WT,NONE,9,406.839,277.893,0.683053,107.056,2,2,3.35814,9,1,406.839,277.893,0.683053,107.056,3.35814,7,w7_f6_c2
4,3,1,1,6,3,762,477,_657_335_979_648_,-226.9,850.97,NT,WT,NONE,11,245.569,174.686,0.711352,120.302,1,1,2.74045,11,1,245.569,174.686,0.711352,120.302,2.74045,7,w7_f6_c3
4,3,1,1,6,4,1316,418,_948_307_1437_640_,-188.92,851,NT,WT,NONE,14,183.334,71.8847,0.392097,122.622,1,1,2.41856,14,1,183.334,71.8847,0.392097,122.622,2.41856,7,w7_f6_c4
4,3,1,1,6,5,860,913,_776_797_976_1047_,-218.45,810.22,NT,WT,NONE,24,240.215,123.2,0.512876,121.201,2,2,2.99275,24,1,240.215,123.2,0.512876,121.201,2.99275,7,w7_f6_c5
4,3,1,1,6,6,131,1105,_1_866_197_1421_,-290.45,786.43,NT,WT,NONE,28,204.995,122.797,0.599023,107.683,2,2,6.57708,28,1,204.995,122.797,0.599023,107.683,6.57708,7,w7_f6_c6
4,3,1,1,6,7,2044,1245,_1844_1068_2158_1412_,-110.83,780.43,NT,WT,NONE,29,217.561,121.562,0.558748,122.14,1,1,1.68777,29,1,217.561,121.562,0.558748,122.14,1.68777,7,w7_f6_c7
4,3,1,1,6,8,199,2064,_45_1964_456_2158_,-278.75,703.7,NT,WT,NONE,53,275.774,197.552,0.716356,109.146,1,1,0.939584,53,1,275.774,197.552,0.716356,109.146,0.939584,7,w7_f6_c8
4,3,1,1,7,1,1198,692,_966_603_1476_780_,-382.84,831.85,NT,WT,NONE,15,207.317,97.0846,0.468291,122.642,5,5,2.19236,15,1,207.317,97.0846,0.468291,122.642,2.19236,7,w7_f7_c1
4,3,1,1,7,2,1232,1082,_937_966_1527_1257_,-381.67,794.63,NT,WT,NONE,25,258.914,169.654,0.655254,122.701,1,1,4.34992,25,1,258.914,169.654,0.655254,122.701,4.34992,7,w7_f7_c2
4,3,1,1,7,3,1957,1304,_1873_1180_2064_1425_,-314.95,773.93,NT,WT,NONE,29,344.865,316.814,0.918659,116.594,1,1,2.16626,29,1,344.865,316.814,0.918659,116.594,2.16626,7,w7_f7_c3
4,3,1,1,7,4,1188,1847,_873_1714_1289_2072_,-396.94,718.44,NT,WT,NONE,37,364.622,301.565,0.827063,121.793,7,7,0.687288,37,1,364.622,301.565,0.827063,121.793,0.687288,7,w7_f7_c4
4,3,1,1,7,5,513,1955,_372_1834_674_2094_,-450.78,714.73,NT,WT,NONE,41,196.51,87.7619,0.446602,120.244,2,2,5.6375,41,1,196.51,87.7619,0.446602,120.244,5.6375,7,w7_f7_c5
4,3,1,1,7,6,139,2078,_1_1871_299_2158_,-484.85,705.47,NT,WT,NONE,42,232.725,114.693,0.492827,110.751,4,4,7.07298,42,1,232.725,114.693,0.492827,110.751,7.07298,7,w7_f7_c6
4,3,1,1,7,7,1357,2077,_1171_1877_1518_2158_,-372.13,705.05,NT,WT,NONE,43,280.235,207.316,0.739794,119.406,2,2,7.72546,43,1,280.235,207.316,0.739794,119.406,7.72546,7,w7_f7_c7
4,3,1,1,8,1,901,174,_810_48_986_269_,-414.04,681.8,NT,WT,NONE,6,361.776,264.672,0.73159,119.38,1,1,3.55824,6,1,361.776,264.672,0.73159,119.38,3.55824,7,w7_f8_c1
4,3,1,1,8,10,407,1594,_280_1425_615_1840_,-457.7,545.79,NT,WT,NONE,29,262.367,184.466,0.703085,115.442,1,1,4.65442,27,1,262.367,184.466,0.703085,115.442,4.65442,7,w7_f8_c10
4,3,1,1,8,11,1540,1547,_1408_1474_1712_1634_,-354.36,552.99,NT,WT,NONE,30,196.629,105.4,0.536035,128.804,1,1,4.89801,28,1,196.629,105.4,0.536035,128.804,4.89801,7,w7_f8_c11
4,3,1,1,8,12,558,2060,_455_1835_895_2158_,-439.88,508.99,NT,WT,NONE,37,198.024,96.0122,0.484852,116.98,2,2,4.90671,35,1,198.024,96.0122,0.484852,116.98,4.90671,7,w7_f8_c12
4,3,1,1,8,2,871,352,_737_206_1035_585_,-418.02,660.18,NT,WT,NONE,10,291.817,241.106,0.826225,120.963,2,2,8.54325,10,1,291.817,241.106,0.826225,120.963,8.54325,7,w7_f8_c2
4,3,1,1,8,3,1324,482,_1044_371_1525_598_,-379.89,651.87,NT,WT,NONE,12,205.905,95.2974,0.462822,122.249,1,1,1.39198,12,1,205.905,95.2974,0.462822,122.249,1.39198,7,w7_f8_c3
4,3,1,1,8,4,996,633,_911_516_1089_733_,-405.17,638.81,NT,WT,NONE,15,259.538,134.134,0.516818,122.343,1,1,2.77525,15,1,259.538,134.134,0.516818,122.343,2.77525,7,w7_f8_c4
4,3,1,1,8,5,137,763,_1_600_230_899_,-490.15,627.5,NT,WT,NONE,18,194.916,136.896,0.702336,113.376,2,2,6.43789,18,1,194.916,136.896,0.702336,113.376,6.43789,7,w7_f8_c5
4,3,1,1,8,6,1533,794,_1248_663_1869_1115_,-352.77,621.66,NT,WT,NONE,19,221.965,148.585,0.669404,120.895,1,1,2.05316,19,1,221.965,148.585,0.669404,120.895,2.05316,7,w7_f8_c6
4,3,1,1,8,7,856,936,_600_641_1230_1203_,-416.67,611.7,NT,WT,NONE,23,344.068,187.415,0.544703,122.562,1,1,2.12276,23,1,344.068,187.415,0.544703,122.562,2.12276,7,w7_f8_c7
4,3,1,1,8,8,149,1017,_1_943_231_1160_,-486.66,601.19,NT,WT,NONE,25,238.054,116.953,0.491287,111.689,1,1,5.4983,24,1,238.054,116.953,0.491287,111.689,5.4983,7,w7_f8_c8
4,3,1,1,8,9,292,1094,_184_976_400_1206_,-470.61,595.22,NT,WT,NONE,26,167.45,52.5517,0.313835,389.332,1,1,1.95747,25,1,167.45,52.5517,0.313835,389.332,1.95747,7,w7_f8_c9
4,3,1,1,9,1,2079,292,_1963_168_2158_420_,-106.09,669.88,NT,WT,NONE,8,264.055,195.147,0.739042,112.48,1,1,2.62735,8,1,264.055,195.147,0.739042,112.48,2.62735,7,w7_f9_c1
4,3,1,1,9,2,1236,522,_1100_273_1419_705_,-182.86,653.5,NT,WT,NONE,15,304.635,203.226,0.667113,122.161,1,1,4.63702,14,1,304.635,203.226,0.667113,122.161,4.63702,7,w7_f9_c2
4,3,1,1,9,3,1198,1153,_902_1045_1349_1282_,-195.89,588.23,NT,WT,NONE,31,256.729,189.343,0.737522,123.237,1,1,1.91397,30,1,256.729,189.343,0.737522,123.237,1.91397,7,w7_f9_c3
4,3,1,1,9,4,1928,1993,_1680_1747_2158_2158_,-121.21,511.11,NT,WT,NONE,45,351.953,296.393,0.842139,114.649,1,1,4.09763,43,1,351.953,296.393,0.842139,114.649,4.09763,7,w7_f9_c4
4,3,1,1,9,5,165,1999,_86_1932_250_2112_,-284.11,509.38,NT,WT,NONE,48,188.285,56.1873,0.298416,107.739,2,2,1.54857,46,1,188.285,56.1873,0.298416,107.739,1.54857,7,w7_f9_c5
4,3,1,10,1,1,691,189,_466_1_961_400_,-34.64,679.3,NT,WT,NONE,3,371.566,197.152,0.530597,125.477,1,1,3.53214,3,1,371.566,197.152,0.530597,125.477,3.53214,7,w7_f1_c1
4,3,1,10,1,2,1435,330,_1098_222_1628_435_,27.57,665.82,NT,WT,NONE,5,217.053,105.498,0.486049,279.889,2,2,9.63943,5,1,217.053,105.498,0.486049,279.889,9.63943,7,w7_f1_c2
4,3,1,10,1,3,1094,1794,_916_1635_1320_2000_,2.73,528.53,NT,WT,NONE,31,160.873,56.3781,0.350451,215.89,1,1,5.7158,30,1,160.873,56.3781,0.350451,215.89,5.7158,7,w7_f1_c3
4,3,1,10,2,1,1864,512,_1741_379_1993_667_,-323.27,1045.17,NT,WT,NONE,15,158.03,55.6773,0.352322,208.031,1,1,2.14016,15,1,158.03,55.6773,0.352322,208.031,2.14016,7,w7_f2_c1
4,3,1,10,2,2,1717,1811,_1588_1636_1847_1995_,-338.05,925.58,NT,WT,NONE,35,250.861,165.08,0.658054,122.014,1,1,19.1484,35,1,250.861,165.08,0.658054,122.014,19.1484,7,w7_f2_c2
4,3,1,10,2,3,89,1910,_1_1753_177_2158_,-490.81,911.44,NT,WT,NONE,39,186.409,78.9692,0.423633,311.308,2,2,7.58627,39,1,186.409,78.9692,0.423633,311.308,7.58627,7,w7_f2_c3
4,3,1,10,2,4,1080,1972,_964_1865_1207_2070_,-397.81,911.67,NT,WT,NONE,41,155.097,49.0498,0.316252,423.288,1,1,2.27066,41,1,155.097,49.0498,0.316252,423.288,2.27066,7,w7_f2_c4
4,3,1,10,2,5,1145,2096,_778_1879_1469_2158_,-391.2,900.2,NT,WT,NONE,42,235.281,172.766,0.734297,218.004,1,1,3.15804,42,1,235.281,172.766,0.734297,218.004,3.15804,7,w7_f2_c5
4,3,1,10,2,6,1254,1201,_1146_1065_1365_1373_,-381.17,981.16,NT,WT,NONE,44,224.296,186.386,0.830982,251.791,3,3,0.469792,44,1,224.296,186.386,0.830982,251.791,0.469792,7,w7_f2_c6
4,3,1,10,3,1,551,817,_299_598_752_1065_,-250.19,1019.4,NT,WT,NONE,18,176.58,98.3341,0.556881,222.431,2,2,0.434992,17,1,176.58,98.3341,0.556881,222.431,0.434992,7,w7_f3_c1
4,3,1,10,3,2,1503,1005,_1383_838_1674_1181_,-157.96,1000.87,NT,WT,NONE,22,187.988,56.3072,0.299526,318.911,1,1,1.73127,21,1,187.988,56.3072,0.299526,318.911,1.73127,7,w7_f3_c2
4,3,1,10,3,3,2052,1093,_1944_822_2158_1226_,-106.2,996.68,NT,WT,NONE,23,223.859,140.02,0.625484,207.295,4,4,2.47076,22,1,223.859,140.02,0.625484,207.295,2.47076,7,w7_f3_c3
4,3,1,10,3,4,1817,1464,_1668_1182_2112_1901_,-124.93,956.17,NT,WT,NONE,26,400.13,307.124,0.767562,228.511,13,13,10.7443,24,1,400.13,307.124,0.767562,228.511,10.7443,7,w7_f3_c4
4,3,1,10,4,1,94,101,_1_1_233_252_,-91.93,1084.32,NT,WT,NONE,1,195.308,60.0154,0.307286,108.387,2,2,3.68874,1,1,195.308,60.0154,0.307286,108.387,3.68874,7,w7_f4_c1
4,3,1,10,4,2,586,695,_332_439_820_924_,-46.27,1030.63,NT,WT,NONE,14,241.597,96.2531,0.398404,142.336,1,1,4.18463,12,1,241.597,96.2531,0.398404,142.336,4.18463,7,w7_f4_c2
4,3,1,10,4,3,310,993,_214_870_405_1137_,-70.51,1001.03,NT,WT,NONE,20,188.986,75.5107,0.399557,162.291,3,3,0.0956983,18,1,188.986,75.5107,0.399557,162.291,0.0956983,7,w7_f4_c3
4,3,1,10,4,4,1537,1183,_1400_1023_1824_1442_,48.61,982.92,NT,WT,NONE,23,180.323,67.4711,0.374169,129.706,1,1,2.20976,21,1,180.323,67.4711,0.374169,129.706,2.20976,7,w7_f4_c4
4,3,1,10,5,1,1639,253,_1365_73_1744_383_,45.78,875.64,NT,WT,NONE,5,190.056,75.0995,0.395144,171.699,3,3,0.904784,5,1,190.056,75.0995,0.395144,171.699,0.904784,7,w7_f5_c1
4,3,1,10,5,2,495,380,_304_118_831_559_,-48.69,865.85,NT,WT,NONE,8,182.531,79.8092,0.437237,211.644,3,3,3.63654,8,1,182.531,79.8092,0.437237,211.644,3.63654,7,w7_f5_c2
4,3,1,10,5,3,1404,1153,_1207_1039_1569_1275_,28.57,788.42,NT,WT,NONE,22,176.787,52.5637,0.297328,122.749,1,1,10.927,21,1,176.787,52.5637,0.297328,122.749,10.927,7,w7_f5_c3
4,3,1,10,5,4,499,1356,_338_1261_666_1480_,-53.8,770.34,NT,WT,NONE,27,169.317,56.6714,0.334705,165.567,1,1,3.37554,26,1,169.317,56.6714,0.334705,165.567,3.37554,7,w7_f5_c4
4,3,1,10,6,1,666,110,_532_30_821_220_,-237.27,886.28,NT,WT,NONE,2,170.501,49.4091,0.289787,175.404,1,1,1.11358,2,1,170.501,49.4091,0.289787,175.404,1.11358,7,w7_f6_c1
4,3,1,10,6,2,805,197,_659_46_962_457_,-222.91,878,NT,WT,NONE,5,181.435,55.1238,0.303821,357.004,2,2,8.14306,5,1,181.435,55.1238,0.303821,357.004,8.14306,7,w7_f6_c2
4,3,1,10,6,3,114,1054,_1_876_254_1407_,-291.14,793.39,NT,WT,NONE,20,127.356,15.4882,0.121613,257.51,2,2,9.66553,20,1,127.356,15.4882,0.121613,257.51,9.66553,7,w7_f6_c3
4,3,1,10,6,4,119,2003,_3_1886_232_2137_,-288.83,708.99,NT,WT,NONE,36,153.946,40.6858,0.264286,300.571,1,1,1.82697,36,1,153.946,40.6858,0.264286,300.571,1.82697,7,w7_f6_c4
4,3,1,10,7,1,1117,50,_996_1_1346_146_,-389.12,892.43,NT,WT,NONE,2,252.5,130.657,0.517453,221.967,1,1,0.0347994,2,1,252.5,130.657,0.517453,221.967,0.0347994,7,w7_f7_c1
4,3,1,10,7,2,1200,1071,_970_947_1408_1266_,-387.53,795.22,NT,WT,NONE,20,155.29,39.2852,0.252979,286.742,1,1,4.41952,19,1,155.29,39.2852,0.252979,286.742,4.41952,7,w7_f7_c2
4,3,1,10,7,3,81,1896,_1_1782_162_2158_,-492.08,712.75,NT,WT,NONE,32,217.089,103.033,0.474613,189.021,10,10,43.1425,31,1,217.089,103.033,0.474613,189.021,43.1425,7,w7_f7_c3
4,3,1,10,8,1,533,72,_448_1_695_169_,-446.19,690.43,NT,WT,NONE,2,162.18,52.9056,0.326215,197.997,2,2,0.791686,2,1,162.18,52.9056,0.326215,197.997,0.791686,7,w7_f8_c1
4,3,1,10,8,2,791,59,_690_1_1060_192_,-417.04,690.49,NT,WT,NONE,3,188.496,54.0055,0.286507,419.76,1,1,2.37506,3,1,188.496,54.0055,0.286507,419.76,2.37506,7,w7_f8_c2
4,3,1,10,8,3,1235,433,_1041_324_1491_545_,-381.44,656.86,NT,WT,NONE,6,179.545,65.2458,0.363394,124.253,1,1,2.91445,6,1,179.545,65.2458,0.363394,124.253,2.91445,7,w7_f8_c3
4,3,1,10,8,4,1421,723,_1242_601_1608_905_,-364.23,628.92,NT,WT,NONE,9,291.683,207.281,0.71064,122.973,1,1,1.40938,9,1,291.683,207.281,0.71064,122.973,1.40938,7,w7_f8_c4
4,3,1,10,8,5,367,1038,_187_637_532_1204_,-463.75,606.37,NT,WT,NONE,14,170.406,62.0689,0.364242,177.543,1,1,1.95747,14,1,170.406,62.0689,0.364242,177.543,1.95747,7,w7_f8_c5
4,3,1,10,8,6,535,1984,_380_1794_746_2151_,-446.61,511.43,NT,WT,NONE,22,305.365,214.791,0.703392,244.557,1,1,6.91638,21,1,305.365,214.791,0.703392,244.557,6.91638,7,w7_f8_c6
4,3,1,10,8,7,1947,2109,_1822_2058_2158_2158_,-313.65,499.99,NT,WT,NONE,28,234.318,132.605,0.565917,166.919,12,12,3.16674,27,1,234.318,132.605,0.565917,166.919,3.16674,7,w7_f8_c7
4,3,1,10,9,1,2041,700,_1881_504_2158_943_,-107.71,632.31,NT,WT,NONE,12,237.863,106.033,0.445775,124.185,1,1,2.39246,12,1,237.863,106.033,0.445775,124.185,2.39246,7,w7_f9_c1
4,3,1,10,9,2,83,954,_1_847_202_1161_,-292.42,604.62,NT,WT,NONE,20,138.753,21.8272,0.15731,244.929,1,1,1.47897,20,1,138.753,21.8272,0.15731,244.929,1.47897,7,w7_f9_c2
4,3,1,10,9,3,1278,954,_1139_836_1414_1061_,-179.93,608.22,NT,WT,NONE,21,180.485,99.1376,0.549283,274.277,1,1,0.443692,21,1,180.485,99.1376,0.549283,274.277,0.443692,7,w7_f9_c3
4,3,1,10,9,4,1887,2111,_1716_1984_1936_2158_,-129.56,502.54,NT,WT,NONE,35,124.663,29.585,0.23732,170.566,1,1,2.38376,33,1,124.663,29.585,0.23732,170.566,2.38376,7,w7_f9_c4
4,3,1,11,1,1,673,178,_468_1_916_399_,-36.75,679.14,NT,WT,NONE,3,380.52,227.339,0.597442,128.714,1,1,5.03721,3,1,380.52,227.339,0.597442,128.714,5.03721,7,w7_f1_c1
4,3,1,11,1,2,1166,247,_972_115_1323_397_,7.66,673.49,NT,WT,NONE,6,189.505,87.6985,0.462777,310.037,1,1,4.09763,6,1,189.505,87.6985,0.462777,310.037,4.09763,7,w7_f1_c2
4,3,1,11,1,3,1454,344,_1234_216_1615_459_,33.5,664.92,NT,WT,NONE,7,201.844,100.458,0.497703,307.057,15,15,10.1527,7,1,201.844,100.458,0.497703,307.057,10.1527,7,w7_f1_c3
4,3,1,11,1,4,2037,517,_1886_195_2158_822_,91.1,651.24,NT,WT,NONE,10,297.749,164.153,0.551312,114.555,1,1,2.32286,10,1,297.749,164.153,0.551312,114.555,2.32286,7,w7_f1_c4
4,3,1,11,1,5,447,472,_264_355_747_645_,-53.27,651.85,NT,WT,NONE,11,179.427,59.5192,0.331719,135.357,1,1,2.94925,11,1,179.427,59.5192,0.331719,135.357,2.94925,7,w7_f1_c5
4,3,1,11,1,6,740,1179,_601_1021_1120_1324_,-22.16,590.04,NT,WT,NONE,24,174.363,60.2435,0.345506,294.07,1,1,1.77477,23,1,174.363,60.2435,0.345506,294.07,1.77477,7,w7_f1_c6
4,3,1,11,1,7,1113,1778,_960_1623_1244_1961_,2.8,529.5,NT,WT,NONE,33,175.459,75.766,0.431815,248.404,1,1,5.6114,32,1,175.459,75.766,0.431815,248.404,5.6114,7,w7_f1_c7
4,3,1,11,2,1,1874,527,_1754_210_2153_689_,-321.31,1049.29,NT,WT,NONE,16,170.642,84.6005,0.495777,177.213,1,1,1.76607,16,1,170.642,84.6005,0.495777,177.213,1.76607,7,w7_f2_c1
4,3,1,11,2,2,1807,1407,_1731_1324_1880_1475_,-329.72,964.28,NT,WT,NONE,26,138.45,19.9206,0.143883,240.603,2,2,2.43596,26,1,138.45,19.9206,0.143883,240.603,2.43596,7,w7_f2_c2
4,3,1,11,2,3,1767,1813,_1669_1566_1856_1982_,-334.62,927.93,NT,WT,NONE,33,247.229,173.114,0.700218,120.855,4,4,22.1585,33,1,247.229,173.114,0.700218,120.855,22.1585,7,w7_f2_c3
4,3,1,11,2,4,86,2072,_1_1754_255_2158_,-490.05,909.76,NT,WT,NONE,34,187.222,68.9374,0.368213,306.59,2,2,5.4809,34,1,187.222,68.9374,0.368213,306.59,5.4809,7,w7_f2_c4
4,3,1,11,2,5,1113,1976,_748_1850_1491_2158_,-393.63,903.75,NT,WT,NONE,39,199.106,114.373,0.574431,290.767,2,2,3.37554,39,1,199.106,114.373,0.574431,290.767,3.37554,7,w7_f2_c5
4,3,1,11,3,1,1523,988,_1329_716_1659_1148_,-156.9,1007.68,NT,WT,NONE,19,182.794,50.2029,0.274642,307.389,2,2,0.0347994,18,1,182.794,50.2029,0.274642,307.389,0.0347994,7,w7_f3_c1
4,3,1,11,3,2,1816,1344,_1606_1183_1983_1670_,-131.11,961.54,NT,WT,NONE,23,351.185,234.249,0.667024,195.029,1,1,5.02851,22,1,351.185,234.249,0.667024,195.029,5.02851,7,w7_f3_c2
4,3,1,11,3,3,1999,1603,_1731_1513_2155_1733_,-117.54,943.16,NT,WT,NONE,25,227.24,118.175,0.520044,156.147,6,6,0.600289,24,1,227.24,118.175,0.520044,156.147,0.600289,7,w7_f3_c3
4,3,1,11,3,4,845,232,_381_27_1018_822_,-230.83,1056.26,NT,WT,NONE,38,192.723,88.8239,0.460888,154.585,1,1,1.11358,37,1,192.723,88.8239,0.460888,154.585,1.11358,7,w7_f3_c4
4,3,1,11,4,1,86,174,_1_67_194_276_,-92.87,1078.99,NT,WT,NONE,7,205.323,55.4999,0.270306,110.171,1,1,4.55002,7,1,205.323,55.4999,0.270306,110.171,4.55002,7,w7_f4_c1
4,3,1,11,4,2,616,704,_337_446_835_936_,-45.74,1031.05,NT,WT,NONE,12,252.398,110.892,0.439353,156.887,2,2,3.64524,11,1,252.398,110.892,0.439353,156.887,3.64524,7,w7_f4_c2
4,3,1,11,4,3,322,1018,_292_984_370_1049_,-70.17,1000.09,NT,WT,NONE,18,184.642,47.4764,0.257127,179.941,4,4,1.70517,17,1,184.642,47.4764,0.257127,179.941,1.70517,7,w7_f4_c3
4,3,1,11,4,4,268,1161,_83_1058_394_1269_,-77.83,986.1,NT,WT,NONE,21,160.252,48.9082,0.305195,213.913,7,7,0.173997,20,1,160.252,48.9082,0.305195,213.913,0.173997,7,w7_f4_c4
4,3,1,11,4,5,566,1640,_278_1298_697_1749_,-55.34,950.61,NT,WT,NONE,25,128.338,8.50753,0.0662902,180.042,3,3,2.34026,24,1,128.338,8.50753,0.0662902,180.042,2.34026,7,w7_f4_c5
4,3,1,11,4,6,1154,2043,_805_1908_1295_2158_,1.32,902.03,NT,WT,NONE,37,287.567,188.087,0.654062,129.324,1,1,2.05316,35,1,287.567,188.087,0.654062,129.324,2.05316,7,w7_f4_c6
4,3,1,11,5,1,1398,1150,_1211_1036_1576_1271_,29.09,788.37,NT,WT,NONE,18,159.351,33.1886,0.208273,122.638,1,1,11.5708,17,1,159.351,33.1886,0.208273,122.638,11.5708,7,w7_f5_c1
4,3,1,11,5,2,538,1408,_394_1254_883_1635_,-42.56,762.4,NT,WT,NONE,23,166.726,78.8877,0.473158,339.515,1,1,2.73175,22,1,166.726,78.8877,0.473158,339.515,2.73175,7,w7_f5_c2
4,3,1,11,6,1,881,123,_566_6_996_230_,-225.07,885.54,NT,WT,NONE,2,179.278,51.9662,0.289863,273.925,3,3,8.67375,2,1,179.278,51.9662,0.289863,273.925,8.67375,7,w7_f6_c1
4,3,1,11,6,2,116,410,_1_1_425_555_,-283.1,870.98,NT,WT,NONE,8,150.434,39.4425,0.262192,274.496,1,1,0.0695988,8,1,150.434,39.4425,0.262192,274.496,0.0695988,7,w7_f6_c2
4,3,1,11,6,3,113,1026,_1_846_252_1391_,-291.36,794.33,NT,WT,NONE,19,128.428,16.3572,0.127365,264.02,2,2,10.5094,19,1,128.428,16.3572,0.127365,264.02,10.5094,7,w7_f6_c3
4,3,1,11,6,4,186,2080,_89_1988_390_2158_,-278.18,700.95,NT,WT,NONE,38,241.945,133.383,0.551294,233.268,1,1,2.09666,38,1,241.945,133.383,0.551294,233.268,2.09666,7,w7_f6_c4
4,3,1,11,7,1,1197,1040,_1010_892_1417_1198_,-384.5,798.08,NT,WT,NONE,19,148.221,26.3915,0.178055,285.305,1,1,4.88061,18,1,148.221,26.3915,0.178055,285.305,4.88061,7,w7_f7_c1
4,3,1,11,7,2,78,1865,_1_1769_164_1961_,-491.14,722.38,NT,WT,NONE,33,185.062,67.1556,0.362881,163.541,6,6,57.68,32,1,185.062,67.1556,0.362881,163.541,57.68,7,w7_f7_c2
4,3,1,11,8,1,810,59,_686_1_911_136_,-423.16,692.66,NT,WT,NONE,3,165.789,20.7027,0.124874,400.246,1,1,2.05316,2,1,165.789,20.7027,0.124874,400.246,2.05316,7,w7_f8_c1
4,3,1,11,8,2,1237,442,_1055_330_1493_550_,-381.61,656.36,NT,WT,NONE,11,180.676,68.6063,0.379721,124.218,1,1,5.08071,9,1,180.676,68.6063,0.379721,124.218,5.08071,7,w7_f8_c2
4,3,1,11,8,3,1390,733,_1233_591_1628_897_,-365.98,629.2,NT,WT,NONE,13,262.215,170.264,0.64933,122.703,1,1,1.83567,11,1,262.215,170.264,0.64933,122.703,1.83567,7,w7_f8_c3
4,3,1,11,8,4,817,932,_597_773_1118_1214_,-418.72,608.65,NT,WT,NONE,17,479.068,300.534,0.627331,130.011,1,1,1.73127,15,1,479.068,300.534,0.627331,130.011,1.73127,7,w7_f8_c4
4,3,1,11,8,5,380,1000,_230_845_515_1310_,-463.64,599.23,NT,WT,NONE,20,167.372,37.1961,0.222236,214.607,1,1,1.36588,17,1,167.372,37.1961,0.222236,214.607,1.36588,7,w7_f8_c5
4,3,1,11,8,6,544,1978,_409_1788_747_2130_,-446.2,512.55,NT,WT,NONE,30,309.937,219.107,0.706938,244.701,1,1,6.16819,26,1,309.937,219.107,0.706938,244.701,6.16819,7,w7_f8_c6
4,3,1,11,8,7,1969,1956,_1830_1831_2158_2158_,-311.77,511.42,NT,WT,NONE,32,261.957,173.877,0.663762,324.749,2,2,3.24504,28,1,261.957,173.877,0.663762,324.749,3.24504,7,w7_f8_c7
4,3,1,11,8,8,1988,2103,_1876_2048_2104_2158_,-312.66,500.83,NT,WT,NONE,35,230.503,122.531,0.531579,151.866,1,1,1.55727,31,1,230.503,122.531,0.531579,151.866,1.55727,7,w7_f8_c8
4,3,1,11,9,1,1996,737,_1779_476_2158_943_,-112.45,629.89,NT,WT,NONE,13,199.238,95.2248,0.477944,148.382,1,1,4.04543,13,1,199.238,95.2248,0.477944,148.382,4.04543,7,w7_f9_c1
4,3,1,11,9,2,1884,2107,_1647_1967_2021_2158_,-128.53,502.25,NT,WT,NONE,30,121.15,9.9752,0.0823375,173.903,1,1,2.46206,28,1,121.15,9.9752,0.0823375,173.903,2.46206,7,w7_f9_c2
4,3,1,11,9,3,55,2101,_1_2015_135_2158_,-294.93,501.77,NT,WT,NONE,31,142.51,48.654,0.341406,235.882,2,2,0.0695988,29,1,142.51,48.654,0.341406,235.882,0.0695988,7,w7_f9_c3
4,3,1,12,1,1,2029,412,_1883_1_2158_725_,91.15,666.48,NT,WT,NONE,3,315.511,150.516,0.477055,113.222,1,1,2.60125,3,1,315.511,150.516,0.477055,113.222,2.60125,7,w7_f1_c1
4,3,1,12,1,2,728,191,_486_1_1011_415_,-33.16,678.45,NT,WT,NONE,5,259.582,130.815,0.503945,128.918,1,1,5.36781,5,1,259.582,130.815,0.503945,128.918,5.36781,7,w7_f1_c2
4,3,1,12,1,3,1470,348,_1226_242_1676_554_,33.27,662.55,NT,WT,NONE,7,196.753,88.8284,0.451473,302.586,1,1,5.02851,7,1,196.753,88.8284,0.451473,302.586,5.02851,7,w7_f1_c3
