,row,col,plane,t,field,n,x,y,bacteria,ser_edge_tmrm,sdmean_tmrm,annexin647,hoechst,n_legio_per_cell,bacteria_area,infected,well_id,cell_lbl,growth
45268,4,5,1,6,7,10,124,1355,Lpp_WT,0.525471,0.0518902,590.658,1115.79,0,0.0,0,8,w8_f7_c10,0
45673,4,5,1,7,7,10,124,1367,Lpp_WT,0.518198,0.0635606,850.857,1512.49,0,0.0,0,8,w8_f7_c10,0
46079,4,5,1,8,7,10,119,1358,Lpp_WT,0.523854,0.0724742,975.17,1528.22,0,0.0,0,8,w8_f7_c10,0
46487,4,5,1,9,7,10,120,1341,Lpp_WT,0.51513,0.0923087,1098.57,1902.02,4,1.04791,1,8,w8_f7_c10,0
40332,4,5,1,10,7,10,136,1211,Lpp_WT,0.514427,0.0784442,1047.95,2257.08,4,0.899458,1,8,w8_f7_c10,0
40745,4,5,1,11,7,10,140,1212,Lpp_WT,0.511769,0.0878858,1066.97,2455.53,5,1.6068,1,8,w8_f7_c10,0
41155,4,5,1,12,7,10,137,1213,Lpp_WT,0.503596,0.130058,1143.99,2541.87,11,7.38778,1,8,w8_f7_c10,0
41565,4,5,1,13,7,10,140,1214,Lpp_WT,0.509481,0.115472,1150.45,2466.9,5,5.30942,1,8,w8_f7_c10,0
41985,4,5,1,14,7,10,137,1215,Lpp_WT,0.507421,0.132782,1185.95,2529.96,6,8.79373,1,8,w8_f7_c10,0
42411,4,5,1,15,7,10,137,1230,Lpp_WT,0.504449,0.136242,1198.1,2591.2,10,7.33538,1,8,w8_f7_c10,0
42838,4,5,1,16,7,10,136,1229,Lpp_WT,0.506351,0.116786,1205.21,2644.56,6,7.26552,1,8,w8_f7_c10,0
43272,4,5,1,17,7,10,138,1209,Lpp_WT,0.509274,0.113607,1124.82,2502.52,7,6.48832,1,8,w8_f7_c10,0
39936,4,5,1,1,7,11,577,1463,Lpp_WT,0.288174,0.627612,121.842,297.416,0,0.0,0,8,w8_f7_c11,0
43662,4,5,1,2,7,11,591,1455,Lpp_WT,0.275285,0.647876,121.299,435.656,0,0.0,0,8,w8_f7_c11,0
44060,4,5,1,3,7,11,558,1427,Lpp_WT,0.365042,0.373567,120.663,492.702,1,1.5806,1,8,w8_f7_c11,0
44462,4,5,1,4,7,11,567,1433,Lpp_WT,0.429697,0.246041,120.927,607.046,1,1.67666,1,8,w8_f7_c11,0
44864,4,5,1,5,7,11,550,1423,Lpp_WT,0.490434,0.0896069,122.389,1444.12,1,1.35355,1,8,w8_f7_c11,0
45269,4,5,1,6,7,11,582,1436,Lpp_WT,0.481778,0.0833903,125.298,3227.73,1,1.56314,1,8,w8_f7_c11,0
45674,4,5,1,7,7,11,595,1435,Lpp_WT,0.490422,0.0880823,126.938,3415.97,1,1.5544,1,8,w8_f7_c11,0
46080,4,5,1,8,7,11,610,1441,Lpp_WT,0.489313,0.0883873,127.59,3674.19,1,1.73779,1,8,w8_f7_c11,0
46488,4,5,1,9,7,11,590,1433,Lpp_WT,0.49035,0.0767849,127.057,4191.82,1,0.785934,1,8,w8_f7_c11,0
40333,4,5,1,10,7,11,591,1319,Lpp_WT,0.521042,0.070301,385.762,4854.98,2,2.97782,1,8,w8_f7_c11,0
40746,4,5,1,11,7,11,607,1320,Lpp_WT,0.513718,0.0783119,463.215,5427.91,2,3.04768,1,8,w8_f7_c11,0
41156,4,5,1,12,7,11,613,1308,Lpp_WT,0.51655,0.110727,536.963,5538.81,3,3.98207,1,8,w8_f7_c11,0
41566,4,5,1,13,7,11,625,1300,Lpp_WT,0.512697,0.10724,644.331,5448.16,2,2.68964,1,8,w8_f7_c11,0
41986,4,5,1,14,7,11,628,1292,Lpp_WT,0.512326,0.101961,689.44,5486.26,2,2.79443,1,8,w8_f7_c11,0
42412,4,5,1,15,7,11,630,1289,Lpp_WT,0.515658,0.103503,725.743,5497.6,2,2.96035,1,8,w8_f7_c11,0
42839,4,5,1,16,7,11,629,1288,Lpp_WT,0.511376,0.10465,742.215,5586.11,3,7.86807,1,8,w8_f7_c11,0
43273,4,5,1,17,7,11,629,1288,Lpp_WT,0.510959,0.102705,781.259,4726.18,2,2.95162,1,8,w8_f7_c11,0
39937,4,5,1,1,7,12,995,1555,Lpp_WT,0.458942,0.219687,126.786,337.159,3,4.37503,1,8,w8_f7_c12,0
43663,4,5,1,2,7,12,990,1536,Lpp_WT,0.457722,0.175751,127.706,530.572,4,12.313,1,8,w8_f7_c12,0
44061,4,5,1,3,7,12,941,1567,Lpp_WT,0.466817,0.160663,126.609,646.698,5,7.44017,1,8,w8_f7_c12,0
44463,4,5,1,4,7,12,921,1558,Lpp_WT,0.507972,0.0933756,130.979,845.788,12,11.4048,1,8,w8_f7_c12,0
44865,4,5,1,5,7,12,946,1562,Lpp_WT,0.514936,0.102203,248.879,2895.42,5,5.1959,1,8,w8_f7_c12,0
45270,4,5,1,6,7,12,953,1555,Lpp_WT,0.519422,0.0956082,365.938,4528.92,6,5.42294,1,8,w8_f7_c12,0
45675,4,5,1,7,7,12,954,1567,Lpp_WT,0.511232,0.121036,1164.36,1844.35,11,5.9469,1,8,w8_f7_c12,0
46081,4,5,1,8,7,12,945,1557,Lpp_WT,0.507859,0.131952,1276.54,1726.49,10,5.61506,1,8,w8_f7_c12,0
46489,4,5,1,9,7,12,946,1551,Lpp_WT,0.506649,0.160965,1458.31,2463.76,8,7.5799,1,8,w8_f7_c12,0
40334,4,5,1,10,7,12,977,1442,Lpp_WT,0.510407,0.134193,1246.44,2768.81,11,7.59736,1,8,w8_f7_c12,0
40747,4,5,1,11,7,12,985,1445,Lpp_WT,0.506942,0.147151,1316.24,3096.89,10,6.55818,1,8,w8_f7_c12,0
41157,4,5,1,12,7,12,981,1441,Lpp_WT,0.497594,0.202854,1375.26,3309.46,7,6.58438,1,8,w8_f7_c12,0
41567,4,5,1,13,7,12,907,1458,Lpp_WT,0.512693,0.110499,1085.56,2929.66,2,0.864527,1,8,w8_f7_c12,0
41987,4,5,1,14,7,12,906,1457,Lpp_WT,0.512877,0.116838,1082.72,3072.64,1,1.14397,1,8,w8_f7_c12,0
42413,4,5,1,15,7,12,907,1454,Lpp_WT,0.512096,0.115868,1075.32,3131.64,1,1.25749,1,8,w8_f7_c12,0
42840,4,5,1,16,7,12,906,1455,Lpp_WT,0.512589,0.105498,1098.51,3262.8,1,1.10904,1,8,w8_f7_c12,0
43274,4,5,1,17,7,12,908,1452,Lpp_WT,0.509404,0.109236,1078.83,2798.71,1,0.960586,1,8,w8_f7_c12,0
39939,4,5,1,1,7,4,1006,80,Lpp_WT,0.464842,0.162744,125.715,313.962,1,1.02171,1,8,w8_f7_c4,0
43664,4,5,1,2,7,4,1051,67,Lpp_WT,0.462267,0.160056,122.98,423.086,0,0.0,0,8,w8_f7_c4,0
44062,4,5,1,3,7,4,1046,85,Lpp_WT,0.475168,0.125863,126.428,512.313,0,0.0,0,8,w8_f7_c4,0
44464,4,5,1,4,7,4,1067,83,Lpp_WT,0.477036,0.106392,126.331,572.215,0,0.0,0,8,w8_f7_c4,0
44866,4,5,1,5,7,4,1031,121,Lpp_WT,0.477062,0.133827,126.275,662.102,1,1.10904,1,8,w8_f7_c4,0
45271,4,5,1,6,7,4,1042,116,Lpp_WT,0.479573,0.120858,125.573,735.246,1,1.25749,1,8,w8_f7_c4,0
45676,4,5,1,7,7,4,1040,114,Lpp_WT,0.483484,0.116223,126.396,760.503,1,1.51074,1,8,w8_f7_c4,0
46083,4,5,1,8,7,4,1044,105,Lpp_WT,0.479253,0.124701,125.822,765.407,1,1.72905,1,8,w8_f7_c4,0
46491,4,5,1,9,7,4,1046,108,Lpp_WT,0.468205,0.153567,129.459,814.466,1,1.41468,1,8,w8_f7_c4,0
39941,4,5,1,1,7,6,1664,152,Lpp_WT,0.495095,0.139844,323.793,258.92,3,5.5714,1,8,w8_f7_c6,0
43666,4,5,1,2,7,6,1679,144,Lpp_WT,0.481355,0.153752,254.591,273.296,3,4.81166,1,8,w8_f7_c6,0
44064,4,5,1,3,7,6,1730,187,Lpp_WT,0.484548,0.125471,237.384,290.959,3,8.52302,1,8,w8_f7_c6,0
44466,4,5,1,4,7,6,1775,138,Lpp_WT,0.467396,0.136043,137.683,305.486,2,5.40548,1,8,w8_f7_c6,0
44867,4,5,1,5,7,6,1732,100,Lpp_WT,0.464649,0.136836,126.914,336.024,2,4.28771,1,8,w8_f7_c6,0
45272,4,5,1,6,7,6,1762,67,Lpp_WT,0.486971,0.120738,121.203,,1,2.46259,1,8,w8_f7_c6,0
45677,4,5,1,7,7,6,1783,49,Lpp_WT,0.491273,0.126073,118.842,,1,2.69837,1,8,w8_f7_c6,0
46084,4,5,1,8,7,6,1787,45,Lpp_WT,0.471693,0.122363,122.112,380.028,7,0.916923,1,8,w8_f7_c6,0
46492,4,5,1,9,7,6,1673,76,Lpp_WT,0.467909,0.133332,134.79,373.73,4,15.4218,1,8,w8_f7_c6,0
39942,4,5,1,1,7,7,617,944,Lpp_WT,0.42521,0.279927,120.214,302.509,2,4.30517,1,8,w8_f7_c7,0
43667,4,5,1,2,7,7,667,946,Lpp_WT,0.395055,0.296878,121.027,295.449,2,4.34883,1,8,w8_f7_c7,0
44065,4,5,1,3,7,7,649,896,Lpp_WT,0.425804,0.225938,120.527,245.835,3,1.56314,1,8,w8_f7_c7,0
44467,4,5,1,4,7,7,629,908,Lpp_WT,0.417083,0.263177,120.507,408.798,5,3.35332,1,8,w8_f7_c7,0
44868,4,5,1,5,7,7,632,906,Lpp_WT,0.427152,0.24427,120.325,416.171,4,4.08686,1,8,w8_f7_c7,0
45273,4,5,1,6,7,7,666,933,Lpp_WT,0.438828,0.213451,121.316,406.593,5,3.98207,1,8,w8_f7_c7,0
45678,4,5,1,7,7,7,680,940,Lpp_WT,0.46829,0.162388,120.741,401.642,8,7.05594,1,8,w8_f7_c7,0
46085,4,5,1,8,7,7,682,915,Lpp_WT,0.475771,0.141096,120.885,407.109,8,4.94265,1,8,w8_f7_c7,0
46493,4,5,1,9,7,7,678,900,Lpp_WT,0.442695,0.196525,121.945,435.584,7,11.8763,1,8,w8_f7_c7,0
40338,4,5,1,10,7,7,719,801,Lpp_WT,0.469542,0.152515,121.658,451.005,11,10.9157,1,8,w8_f7_c7,0
40751,4,5,1,11,7,7,710,779,Lpp_WT,0.462967,0.176413,121.712,463.214,6,10.6014,1,8,w8_f7_c7,0
41160,4,5,1,12,7,7,699,771,Lpp_WT,0.426476,0.236384,121.65,599.734,5,9.55346,1,8,w8_f7_c7,0
41572,4,5,1,13,7,7,653,738,Lpp_WT,0.425963,0.223796,121.461,452.841,3,8.29597,1,8,w8_f7_c7,0
41992,4,5,1,14,7,7,643,766,Lpp_WT,0.423949,0.256535,121.413,426.87,3,19.0982,1,8,w8_f7_c7,0
42418,4,5,1,15,7,7,644,772,Lpp_WT,0.42239,0.247105,122.113,,5,21.3949,1,8,w8_f7_c7,0
42845,4,5,1,16,7,7,641,773,Lpp_WT,0.451521,0.207151,122.093,500.64,5,17.6748,1,8,w8_f7_c7,0
43279,4,5,1,17,7,7,637,775,Lpp_WT,0.439428,0.21621,121.549,463.224,7,20.4954,1,8,w8_f7_c7,0
39943,4,5,1,1,7,8,1074,1095,Lpp_WT,0.41189,0.300534,125.716,242.147,2,3.10881,1,8,w8_f7_c8,0
43668,4,5,1,2,7,8,1077,1054,Lpp_WT,0.399053,0.344539,125.879,287.465,2,2.7333,1,8,w8_f7_c8,0
44066,4,5,1,3,7,8,1077,1024,Lpp_WT,0.414537,0.31349,125.672,321.602,2,2.49752,1,8,w8_f7_c8,0
44468,4,5,1,4,7,8,1069,1022,Lpp_WT,0.442385,0.225138,125.288,335.626,2,2.98655,1,8,w8_f7_c8,0
44869,4,5,1,5,7,8,1065,1022,Lpp_WT,0.451832,0.212048,125.123,352.31,2,3.11754,1,8,w8_f7_c8,0
45274,4,5,1,6,7,8,1059,1033,Lpp_WT,0.449273,0.196396,125.709,353.399,2,3.87727,1,8,w8_f7_c8,0
45679,4,5,1,7,7,8,1056,1034,Lpp_WT,0.464991,0.159278,125.455,359.891,2,4.30517,1,8,w8_f7_c8,0
46086,4,5,1,8,7,8,1036,1053,Lpp_WT,0.470617,0.143262,127.091,361.647,3,3.135,1,8,w8_f7_c8,0
46494,4,5,1,9,7,8,1032,1049,Lpp_WT,0.446819,0.179493,125.226,364.807,2,4.50602,1,8,w8_f7_c8,0
40339,4,5,1,10,7,8,1054,942,Lpp_WT,0.470891,0.146071,124.521,364.08,2,4.17418,1,8,w8_f7_c8,0
40752,4,5,1,11,7,8,1063,953,Lpp_WT,0.465282,0.150157,124.973,,2,4.06066,1,8,w8_f7_c8,0
41161,4,5,1,12,7,8,1075,938,Lpp_WT,0.450699,0.2084,124.381,465.609,2,4.48856,1,8,w8_f7_c8,0
41573,4,5,1,13,7,8,1056,950,Lpp_WT,0.453791,0.191633,124.428,,2,4.97758,1,8,w8_f7_c8,0
41993,4,5,1,14,7,8,1066,962,Lpp_WT,0.45007,0.190672,124.711,,2,6.12155,1,8,w8_f7_c8,0
42419,4,5,1,15,7,8,1052,943,Lpp_WT,0.460801,0.192056,124.981,,1,4.77673,1,8,w8_f7_c8,0
42846,4,5,1,16,7,8,1066,977,Lpp_WT,0.485902,0.122762,127.14,481.38,1,3.74629,1,8,w8_f7_c8,0
43280,4,5,1,17,7,8,1078,970,Lpp_WT,0.511885,0.103488,241.726,1511.38,5,19.299,1,8,w8_f7_c8,0
39944,4,5,1,1,7,9,339,1263,Lpp_WT,0.465438,0.285066,116.663,384.092,1,1.03045,1,8,w8_f7_c9,0
43669,4,5,1,2,7,9,331,1259,Lpp_WT,0.413336,0.39123,117.547,532.775,1,1.01298,1,8,w8_f7_c9,0
44067,4,5,1,3,7,9,322,1250,Lpp_WT,0.44375,0.298109,116.834,645.085,1,1.02171,1,8,w8_f7_c9,0
44469,4,5,1,4,7,9,320,1247,Lpp_WT,0.443241,0.262063,116.659,778.464,0,0.0,0,8,w8_f7_c9,0
44870,4,5,1,5,7,9,314,1252,Lpp_WT,0.454166,0.255215,116.199,937.118,0,0.0,0,8,w8_f7_c9,0
45275,4,5,1,6,7,9,285,1274,Lpp_WT,0.49491,0.220671,190.534,996.921,0,0.0,0,8,w8_f7_c9,0
45680,4,5,1,7,7,9,252,1284,Lpp_WT,0.487293,0.205184,214.559,1118.12,0,0.0,0,8,w8_f7_c9,0
46087,4,5,1,8,7,9,246,1279,Lpp_WT,0.504063,0.170383,221.009,1079.31,0,0.0,0,8,w8_f7_c9,0
46495,4,5,1,9,7,9,313,1236,Lpp_WT,0.527541,0.0810088,203.319,1529.04,0,0.0,0,8,w8_f7_c9,0
39587,4,5,1,0,8,1,926,81,Lpp_WT,0.378095,0.358971,120.4,238.866,3,5.25703,1,8,w8_f8_c1,0
39945,4,5,1,1,8,1,896,56,Lpp_WT,0.36384,0.406036,118.794,460.409,2,3.84234,1,8,w8_f8_c1,0
43670,4,5,1,2,8,1,883,53,Lpp_WT,0.360831,0.411221,118.418,666.646,2,3.9384,1,8,w8_f8_c1,0
44068,4,5,1,3,8,1,902,48,Lpp_WT,0.371339,0.34249,118.199,834.096,2,2.54992,1,8,w8_f8_c1,0
44470,4,5,1,4,8,1,898,50,Lpp_WT,0.406087,0.2923,118.32,884.923,3,3.87727,1,8,w8_f8_c1,0
44871,4,5,1,5,8,1,887,50,Lpp_WT,0.385583,0.324611,118.48,1085.16,2,3.33585,1,8,w8_f8_c1,0
45276,4,5,1,6,8,1,910,47,Lpp_WT,0.41285,0.236123,118.336,1047.92,2,6.401,1,8,w8_f8_c1,0
45681,4,5,1,7,8,1,904,48,Lpp_WT,0.404831,0.276971,117.897,1129.16,2,7.48384,1,8,w8_f8_c1,0
46088,4,5,1,8,8,1,922,54,Lpp_WT,0.419706,0.262011,117.947,939.825,3,7.61483,1,8,w8_f8_c1,0
46496,4,5,1,9,8,1,912,50,Lpp_WT,0.38496,0.340168,118.187,1144.96,4,9.78051,1,8,w8_f8_c1,0
39588,4,5,1,0,8,10,1547,1222,Lpp_WT,0.441931,0.53799,126.399,227.856,4,1.85131,1,8,w8_f8_c10,0
39946,4,5,1,1,8,10,1507,1200,Lpp_WT,0.378215,0.497398,130.285,255.65,2,0.279443,1,8,w8_f8_c10,0
43671,4,5,1,2,8,10,1499,1165,Lpp_WT,0.470682,0.172728,127.986,661.449,3,2.69837,1,8,w8_f8_c10,0
44069,4,5,1,3,8,10,1499,1216,Lpp_WT,0.500324,0.117673,447.807,492.702,1,1.26623,1,8,w8_f8_c10,0
44471,4,5,1,4,8,10,1485,1214,Lpp_WT,0.514749,0.0905269,402.489,280.995,0,0.0,0,8,w8_f8_c10,0
44872,4,5,1,5,8,10,1481,1223,Lpp_WT,0.51088,0.0954841,409.855,286.372,0,0.0,0,8,w8_f8_c10,0
45277,4,5,1,6,8,10,1488,1225,Lpp_WT,0.50231,0.10272,405.2,278.085,0,0.0,0,8,w8_f8_c10,0
45682,4,5,1,7,8,10,1498,1212,Lpp_WT,0.518626,0.0757852,418.719,274.856,0,0.0,0,8,w8_f8_c10,0
46089,4,5,1,8,8,10,1504,1219,Lpp_WT,0.520844,0.0589413,380.068,265.456,0,0.0,0,8,w8_f8_c10,0
46497,4,5,1,9,8,10,1510,1219,Lpp_WT,0.506884,0.0871016,451.457,295.972,0,0.0,0,8,w8_f8_c10,0
40340,4,5,1,10,8,10,1541,1106,Lpp_WT,0.525166,0.0554035,471.453,297.443,0,0.0,0,8,w8_f8_c10,0
40753,4,5,1,11,8,10,1540,1103,Lpp_WT,0.520559,0.0623819,475.08,311.922,0,0.0,0,8,w8_f8_c10,0
41162,4,5,1,12,8,10,1542,1096,Lpp_WT,0.521232,0.0620381,486.074,307.311,0,0.0,0,8,w8_f8_c10,0
41574,4,5,1,13,8,10,1536,1102,Lpp_WT,0.518952,0.0636524,517.262,313.444,0,0.0,0,8,w8_f8_c10,0
41994,4,5,1,14,8,10,1536,1098,Lpp_WT,0.525047,0.0636793,537.572,332.385,0,0.0,0,8,w8_f8_c10,0
42420,4,5,1,15,8,10,1525,1099,Lpp_WT,0.519562,0.0636909,499.774,298.225,0,0.0,0,8,w8_f8_c10,0
42847,4,5,1,16,8,10,1530,1101,Lpp_WT,0.523238,0.0615822,519.377,320.67,0,0.0,0,8,w8_f8_c10,0
43281,4,5,1,17,8,10,1521,1111,Lpp_WT,0.52261,0.0629145,503.257,309.142,0,0.0,0,8,w8_f8_c10,0
39589,4,5,1,0,8,11,1313,1371,Lpp_WT,0.284118,0.660204,127.609,232.145,0,0.0,0,8,w8_f8_c11,0
39947,4,5,1,1,8,11,1305,1331,Lpp_WT,0.307454,0.550514,127.042,388.777,0,0.0,0,8,w8_f8_c11,0
43672,4,5,1,2,8,11,1238,1321,Lpp_WT,0.332089,0.500019,126.705,472.251,2,2.7333,1,8,w8_f8_c11,0
44070,4,5,1,3,8,11,1258,1321,Lpp_WT,0.337116,0.440032,125.703,501.356,2,3.2136,1,8,w8_f8_c11,0
44472,4,5,1,4,8,11,1282,1328,Lpp_WT,0.348998,0.435723,129.46,479.869,2,2.60231,1,8,w8_f8_c11,0
44873,4,5,1,5,8,11,1251,1310,Lpp_WT,0.347773,0.447241,128.868,469.653,2,2.06963,1,8,w8_f8_c11,0
45278,4,5,1,6,8,11,1262,1317,Lpp_WT,0.348166,0.434217,129.157,469.419,2,2.83809,1,8,w8_f8_c11,0
45683,4,5,1,7,8,11,1280,1310,Lpp_WT,0.354659,0.458194,128.436,466.348,2,2.68091,1,8,w8_f8_c11,0
46090,4,5,1,8,8,11,1266,1310,Lpp_WT,0.362071,0.41837,127.805,477.632,2,2.14822,1,8,w8_f8_c11,0
46498,4,5,1,9,8,11,1274,1310,Lpp_WT,0.346537,0.488609,139.853,453.042,2,3.14374,1,8,w8_f8_c11,0
40341,4,5,1,10,8,11,1285,1193,Lpp_WT,0.352244,0.448576,153.25,490.09,2,2.7857,1,8,w8_f8_c11,0
40754,4,5,1,11,8,11,1288,1192,Lpp_WT,0.363907,0.442353,147.983,478.727,2,2.8119,1,8,w8_f8_c11,0
41163,4,5,1,12,8,11,1270,1198,Lpp_WT,0.359055,0.450278,143.609,502.27,2,3.31839,1,8,w8_f8_c11,0
41575,4,5,1,13,8,11,1269,1204,Lpp_WT,0.372094,0.40201,146.676,487.146,2,2.72457,1,8,w8_f8_c11,0
41995,4,5,1,14,8,11,1246,1195,Lpp_WT,0.367704,0.436171,150.158,467.188,2,2.62851,1,8,w8_f8_c11,0
42421,4,5,1,15,8,11,1296,1198,Lpp_WT,0.361037,0.411792,142.231,516.135,2,2.89049,1,8,w8_f8_c11,0
42848,4,5,1,16,8,11,1251,1182,Lpp_WT,0.373887,0.416532,140.063,507.218,2,2.71584,1,8,w8_f8_c11,0
43282,4,5,1,17,8,11,1301,1175,Lpp_WT,0.396803,0.355116,138.445,541.868,3,4.78546,1,8,w8_f8_c11,0
39590,4,5,1,0,8,12,1135,1610,Lpp_WT,0.352155,0.505556,134.356,330.514,1,1.44088,1,8,w8_f8_c12,0
39948,4,5,1,1,8,12,1083,1566,Lpp_WT,0.352315,0.475856,126.413,600.208,0,0.0,0,8,w8_f8_c12,0
43673,4,5,1,2,8,12,1094,1566,Lpp_WT,0.375492,0.410426,126.372,768.954,1,1.58933,1,8,w8_f8_c12,0
44071,4,5,1,3,8,12,1092,1566,Lpp_WT,0.382326,0.388459,126.251,954.899,0,0.0,0,8,w8_f8_c12,0
44473,4,5,1,4,8,12,1084,1564,Lpp_WT,0.377752,0.344569,126.705,1008.29,0,0.0,0,8,w8_f8_c12,0
44874,4,5,1,5,8,12,1091,1577,Lpp_WT,0.387214,0.356603,128.112,945.39,0,0.0,0,8,w8_f8_c12,0
45279,4,5,1,6,8,12,1191,1577,Lpp_WT,0.372074,0.440442,133.054,1026.58,3,7.66722,1,8,w8_f8_c12,0
45684,4,5,1,7,8,12,1220,1587,Lpp_WT,0.403779,0.342373,133.981,961.414,5,12.3304,1,8,w8_f8_c12,0
46091,4,5,1,8,8,12,1223,1605,Lpp_WT,0.440955,0.224512,156.193,1230.05,11,12.6623,1,8,w8_f8_c12,0
46499,4,5,1,9,8,12,1153,1573,Lpp_WT,0.500172,0.128012,514.966,2476.69,4,9.41374,1,8,w8_f8_c12,0
40342,4,5,1,10,8,12,1250,1479,Lpp_WT,0.500705,0.137425,630.656,3109.51,3,7.152,1,8,w8_f8_c12,0
40755,4,5,1,11,8,12,1227,1479,Lpp_WT,0.503999,0.130382,664.929,3294.34,3,6.62804,1,8,w8_f8_c12,0
41164,4,5,1,12,8,12,1254,1483,Lpp_WT,0.502207,0.132823,683.752,3358.11,3,8.45316,1,8,w8_f8_c12,0
41576,4,5,1,13,8,12,1220,1486,Lpp_WT,0.510201,0.103805,703.27,3440.35,3,7.64102,1,8,w8_f8_c12,0
41996,4,5,1,14,8,12,1262,1479,Lpp_WT,0.514518,0.105211,718.999,3614.72,6,6.31367,1,8,w8_f8_c12,0
42422,4,5,1,15,8,12,1229,1483,Lpp_WT,0.50906,0.110851,721.858,3493.18,3,7.46637,1,8,w8_f8_c12,0
42849,4,5,1,16,8,12,1267,1479,Lpp_WT,0.506066,0.122643,752.657,3739.19,5,7.30919,1,8,w8_f8_c12,0
43283,4,5,1,17,8,12,1238,1476,Lpp_WT,0.505979,0.123883,742.685,3749.25,4,7.14327,1,8,w8_f8_c12,0
39591,4,5,1,0,8,13,520,1722,Lpp_WT,0.387624,0.313696,121.364,252.931,4,23.4208,1,8,w8_f8_c13,0
39949,4,5,1,1,8,13,549,1597,Lpp_WT,0.401479,0.290798,120.376,424.767,5,20.6439,1,8,w8_f8_c13,0
43674,4,5,1,2,8,13,527,1635,Lpp_WT,0.431136,0.259237,124.681,607.985,2,14.1992,1,8,w8_f8_c13,0
44072,4,5,1,3,8,13,534,1623,Lpp_WT,0.449164,0.205173,138.593,608.736,5,13.6316,1,8,w8_f8_c13,0
44474,4,5,1,4,8,13,519,1613,Lpp_WT,0.4606,0.171465,149.523,827.915,13,7.30045,1,8,w8_f8_c13,0
44875,4,5,1,5,8,13,538,1597,Lpp_WT,0.473248,0.163224,171.877,1123.65,3,12.7409,1,8,w8_f8_c13,0
45280,4,5,1,6,8,13,531,1608,Lpp_WT,0.495283,0.145277,442.591,1531.03,4,3.89474,1,8,w8_f8_c13,0
45685,4,5,1,7,8,13,551,1585,Lpp_WT,0.508577,0.131751,587.172,2966.29,2,2.64598,1,8,w8_f8_c13,0
46092,4,5,1,8,8,13,510,1631,Lpp_WT,0.47394,0.20701,818.555,3071.6,7,23.2462,1,8,w8_f8_c13,0
46500,4,5,1,9,8,13,516,1621,Lpp_WT,0.447079,0.276412,931.317,3608.72,7,25.7524,1,8,w8_f8_c13,0
40343,4,5,1,10,8,13,536,1507,Lpp_WT,0.441737,0.275357,914.482,4216.1,8,24.591,1,8,w8_f8_c13,0
40756,4,5,1,11,8,13,543,1505,Lpp_WT,0.446364,0.282241,888.344,4362.62,13,24.1282,1,8,w8_f8_c13,0
41165,4,5,1,12,8,13,541,1510,Lpp_WT,0.441609,0.280703,896.287,4371.13,6,19.0982,1,8,w8_f8_c13,0
41577,4,5,1,13,8,13,541,1513,Lpp_WT,0.435551,0.30544,912.139,4357.82,8,19.9103,1,8,w8_f8_c13,0
41997,4,5,1,14,8,13,568,1485,Lpp_WT,0.430692,0.314534,969.778,4453.03,8,33.9,1,8,w8_f8_c13,0
42423,4,5,1,15,8,13,540,1507,Lpp_WT,0.469316,0.23868,971.719,4341.63,3,32.7036,1,8,w8_f8_c13,0
42850,4,5,1,16,8,13,564,1481,Lpp_WT,0.511382,0.137534,1132.13,4561.91,3,3.03894,1,8,w8_f8_c13,0
43284,4,5,1,17,8,13,546,1497,Lpp_WT,0.509398,0.145911,1069.99,4525.56,3,3.81615,1,8,w8_f8_c13,0
39592,4,5,1,0,8,14,1789,1625,Lpp_WT,0.526172,0.061639,330.199,286.208,5,11.7104,1,8,w8_f8_c14,0
39950,4,5,1,1,8,14,1746,1640,Lpp_WT,0.516619,0.103241,691.322,1615.51,5,5.18716,1,8,w8_f8_c14,0
43675,4,5,1,2,8,14,1757,1642,Lpp_WT,0.522909,0.0796576,815.075,1702.41,4,4.06066,1,8,w8_f8_c14,0
44073,4,5,1,3,8,14,1815,1658,Lpp_WT,0.516886,0.0897153,960.543,1858.3,4,4.02573,1,8,w8_f8_c14,0
44475,4,5,1,4,8,14,1814,1662,Lpp_WT,0.51882,0.0929723,982.369,1918.77,6,5.1959,1,8,w8_f8_c14,0
44876,4,5,1,5,8,14,1817,1656,Lpp_WT,0.505828,0.133769,982.093,1916.75,5,6.27874,1,8,w8_f8_c14,0
45281,4,5,1,6,8,14,1819,1647,Lpp_WT,0.511123,0.101212,1021.04,2031.59,5,6.09535,1,8,w8_f8_c14,0
45686,4,5,1,7,8,14,1822,1657,Lpp_WT,0.512121,0.117046,1054.41,2114.48,5,6.27874,1,8,w8_f8_c14,0
46093,4,5,1,8,8,14,1815,1697,Lpp_WT,0.496705,0.130834,1002.8,2148.82,6,10.2433,1,8,w8_f8_c14,0
46501,4,5,1,9,8,14,1827,1659,Lpp_WT,0.514021,0.109258,1044.29,2084.05,4,4.82913,1,8,w8_f8_c14,0
40344,4,5,1,10,8,14,1851,1541,Lpp_WT,0.520348,0.100027,1042.81,2343.89,3,3.98207,1,8,w8_f8_c14,0
40757,4,5,1,11,8,14,1863,1527,Lpp_WT,0.517113,0.108353,996.936,2287.53,3,3.70262,1,8,w8_f8_c14,0
41166,4,5,1,12,8,14,1862,1541,Lpp_WT,0.519733,0.101994,1026.06,2349.98,3,3.88601,1,8,w8_f8_c14,0
