,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,intensity_whole_cell_egfp_mean,number_of_spots-_per_cell_,bacterial__area_[um²]-_sum_per_cell_,infected_cells,non_infected_cells,well_id,cell_lbl,growth
34067,3,7,1,13,3,31,30,735,_14_717_52_756_,-798.06,1018.61,N_V_KCl,NI,115.728,0,0.0,0,1,5,w5_f3_c31,0
34406,3,7,1,14,3,31,165,785,_72_623_203_847_,-781.09,1019.9,N_V_KCl,NI,151.872,0,0.0,0,1,5,w5_f3_c31,0
34759,3,7,1,15,3,31,162,777,_61_618_203_844_,-781.86,1020.3,N_V_KCl,NI,155.398,0,0.0,0,1,5,w5_f3_c31,0
35105,3,7,1,16,3,31,158,780,_56_623_199_850_,-782.25,1019.52,N_V_KCl,NI,151.812,0,0.0,0,1,5,w5_f3_c31,0
35448,3,7,1,17,3,31,159,776,_61_625_213_850_,-782.11,1019.5,N_V_KCl,NI,152.64,0,0.0,0,1,5,w5_f3_c31,0
35785,3,7,1,18,3,31,142,716,_68_628_220_853_,-781.32,1019.29,N_V_KCl,NI,151.27,0,0.0,0,1,5,w5_f3_c31,0
32319,3,7,1,0,3,32,1908,562,_1828_506_2007_609_,-525.38,1044.3,N_V_KCl,NI,432.783,0,0.0,0,1,5,w5_f3_c32,0
32665,3,7,1,1,3,32,2006,615,_1969_581_2072_674_,-510.33,1034.47,N_V_KCl,NI,189.479,0,0.0,0,1,5,w5_f3_c32,0
36131,3,7,1,2,3,32,1810,709,_1785_600_1873_745_,-537.03,1026.98,N_V_KCl,NI,132.015,0,0.0,0,1,5,w5_f3_c32,0
36500,3,7,1,3,3,32,1619,572,_1576_531_1662_620_,-567.3,1041.84,N_V_KCl,NI,198.024,0,0.0,0,1,5,w5_f3_c32,0
36868,3,7,1,4,3,32,1762,574,_1669_521_1810_654_,-550.25,1040.84,N_V_KCl,NI,145.924,0,0.0,0,1,5,w5_f3_c32,0
37235,3,7,1,5,3,32,1755,575,_1686_513_1812_614_,-548.53,1042.05,N_V_KCl,NI,151.306,0,0.0,0,1,5,w5_f3_c32,0
37598,3,7,1,6,3,32,1081,657,_1029_558_1253_690_,-638.37,1033.13,N_V_KCl,NI,165.796,0,0.0,0,1,5,w5_f3_c32,0
37958,3,7,1,7,3,32,1761,576,_1711_534_1795_614_,-547.93,1041.54,N_V_KCl,NI,156.101,0,0.0,0,1,5,w5_f3_c32,0
38325,3,7,1,8,3,32,1455,691,_1395_635_1498_730_,-591.49,1025.79,N_V_KCl,NI,140.867,0,0.0,0,1,5,w5_f3_c32,0
38681,3,7,1,9,3,32,1082,651,_1008_549_1187_733_,-643.19,1033.53,N_V_KCl,NI,156.62,0,0.0,0,1,5,w5_f3_c32,0
33018,3,7,1,10,3,32,1905,669,_1832_558_1944_707_,-527.48,1031.58,N_V_KCl,NI,154.596,0,0.0,0,1,5,w5_f3_c32,0
33375,3,7,1,11,3,32,1906,669,_1833_569_1944_706_,-526.8,1031.95,N_V_KCl,NI,158.777,0,0.0,0,1,5,w5_f3_c32,0
33730,3,7,1,12,3,32,1466,676,_1320_626_1500_718_,-594.81,1026.92,N_V_KCl,NI,136.857,0,0.0,0,1,5,w5_f3_c32,0
34068,3,7,1,13,3,32,435,766,_368_682_555_839_,-737.3,1014.71,N_V_KCl,NI,142.054,0,0.0,0,1,5,w5_f3_c32,0
34407,3,7,1,14,3,32,785,774,_718_735_840_887_,-688.74,1011.3,N_V_KCl,NI,161.834,0,0.0,0,1,5,w5_f3_c32,0
34760,3,7,1,15,3,32,781,776,_710_733_834_829_,-689.89,1013.46,N_V_KCl,NI,159.187,0,0.0,0,1,5,w5_f3_c32,0
35106,3,7,1,16,3,32,759,766,_705_732_826_801_,-690.48,1014.4,N_V_KCl,NI,154.009,0,0.0,0,1,5,w5_f3_c32,0
35449,3,7,1,17,3,32,1476,760,_1427_714_1522_803_,-588.3,1015.79,N_V_KCl,NI,160.949,0,0.0,0,1,5,w5_f3_c32,0
35786,3,7,1,18,3,32,1481,759,_1431_717_1523_806_,-587.75,1015.5,N_V_KCl,NI,161.762,0,0.0,0,1,5,w5_f3_c32,0
32320,3,7,1,0,3,33,1730,652,_1677_592_1789_706_,-551.11,1030.66,N_V_KCl,NI,336.516,0,0.0,0,1,5,w5_f3_c33,0
32666,3,7,1,1,3,33,1085,662,_1018_598_1195_701_,-642.46,1030.87,N_V_KCl,NI,191.41,0,0.0,0,1,5,w5_f3_c33,0
36132,3,7,1,2,3,33,1909,684,_1867_643_1949_726_,-525.41,1026.23,N_V_KCl,NI,184.601,0,0.0,0,1,5,w5_f3_c33,0
36501,3,7,1,3,3,33,35,599,_18_582_52_617_,-797.56,1038.36,N_V_KCl,NI,118.642,0,0.0,0,1,5,w5_f3_c33,0
36869,3,7,1,4,3,33,1614,580,_1550_523_1668_632_,-568.63,1041.42,N_V_KCl,NI,152.88,0,0.0,0,1,5,w5_f3_c33,0
37236,3,7,1,5,3,33,1614,577,_1498_518_1663_669_,-571.52,1040.17,N_V_KCl,NI,146.435,0,0.0,0,1,5,w5_f3_c33,0
37599,3,7,1,6,3,33,1906,675,_1843_616_1946_717_,-526.42,1028.12,N_V_KCl,NI,168.877,0,0.0,0,1,5,w5_f3_c33,0
37959,3,7,1,7,3,33,1620,578,_1537_523_1666_678_,-569.8,1039.43,N_V_KCl,NI,147.738,0,0.0,0,1,5,w5_f3_c33,0
38326,3,7,1,8,3,33,443,771,_387_692_521_837_,-737.87,1013.68,N_V_KCl,NI,139.754,0,0.0,0,1,5,w5_f3_c33,0
38682,3,7,1,9,3,33,1907,671,_1860_614_1946_711_,-526.04,1028.69,N_V_KCl,NI,169.033,0,0.0,0,1,5,w5_f3_c33,0
33019,3,7,1,10,3,33,1474,710,_1434_642_1520_781_,-588.75,1021.74,N_V_KCl,NI,151.704,0,0.0,0,1,5,w5_f3_c33,0
33376,3,7,1,11,3,33,443,771,_384_703_492_824_,-738.16,1013.11,N_V_KCl,NI,142.897,0,0.0,0,1,5,w5_f3_c33,0
33731,3,7,1,12,3,33,434,768,_358_708_495_827_,-740.23,1013.79,N_V_KCl,NI,141.748,0,0.0,0,1,5,w5_f3_c33,0
34069,3,7,1,13,3,33,792,778,_718_739_842_902_,-688.35,1008.84,N_V_KCl,NI,168.489,0,0.0,0,1,5,w5_f3_c33,0
34408,3,7,1,14,3,33,1485,756,_1434_711_1524_797_,-587.45,1016.45,N_V_KCl,NI,162.463,0,0.0,0,1,5,w5_f3_c33,0
34761,3,7,1,15,3,33,1477,751,_1428_710_1522_798_,-587.94,1016.56,N_V_KCl,NI,162.669,0,0.0,0,1,5,w5_f3_c33,0
35107,3,7,1,16,3,33,1476,761,_1425_713_1521_803_,-588.46,1015.85,N_V_KCl,NI,160.153,0,0.0,0,1,5,w5_f3_c33,0
35450,3,7,1,17,3,33,1117,815,_1075_777_1171_875_,-639.22,1006.42,N_V_KCl,NI,172.441,0,0.0,0,1,5,w5_f3_c33,0
35787,3,7,1,18,3,33,1122,817,_1080_780_1176_878_,-638.52,1006.21,N_V_KCl,NI,170.935,0,0.0,0,1,5,w5_f3_c33,0
32321,3,7,1,0,3,34,1865,669,_1796_625_1916_714_,-533.17,1028.24,N_V_KCl,NI,296.524,0,0.0,0,1,5,w5_f3_c34,0
32667,3,7,1,1,3,34,1909,687,_1867_644_1948_729_,-525.45,1026.0,N_V_KCl,NI,202.095,0,0.0,0,1,5,w5_f3_c34,0
36133,3,7,1,2,3,34,1452,737,_1417_686_1487_778_,-591.42,1019.17,N_V_KCl,NI,187.491,0,0.0,0,1,5,w5_f3_c34,0
36502,3,7,1,3,3,34,1082,657,_961_578_1138_699_,-648.57,1031.93,N_V_KCl,NI,178.366,0,0.0,0,1,5,w5_f3_c34,0
36870,3,7,1,4,3,34,1083,661,_1005_592_1213_759_,-642.21,1027.56,N_V_KCl,NI,157.948,0,0.0,0,1,5,w5_f3_c34,0
37237,3,7,1,5,3,34,1116,643,_1018_527_1224_753_,-640.25,1031.12,N_V_KCl,NI,154.36,0,0.0,0,1,5,w5_f3_c34,0
37600,3,7,1,6,3,34,1437,684,_1379_636_1486_760_,-595.0,1024.41,N_V_KCl,NI,142.278,0,0.0,0,1,5,w5_f3_c34,0
37960,3,7,1,7,3,34,1082,654,_1032_612_1169_755_,-643.06,1026.22,N_V_KCl,NI,174.071,0,0.0,0,1,5,w5_f3_c34,0
38327,3,7,1,8,3,34,768,807,_666_740_835_904_,-691.6,1007.28,N_V_KCl,NI,168.256,0,0.0,0,1,5,w5_f3_c34,0
38683,3,7,1,9,3,34,1446,695,_1404_579_1499_740_,-591.39,1028.56,N_V_KCl,NI,139.099,0,0.0,0,1,5,w5_f3_c34,0
33020,3,7,1,10,3,34,442,775,_355_679_505_835_,-738.4,1014.49,N_V_KCl,NI,140.117,0,0.0,0,1,5,w5_f3_c34,0
33377,3,7,1,11,3,34,791,772,_732_700_866_838_,-686.75,1014.51,N_V_KCl,NI,160.398,0,0.0,0,1,5,w5_f3_c34,0
33732,3,7,1,12,3,34,764,765,_717_731_811_803_,-691.04,1014.31,N_V_KCl,NI,161.519,0,0.0,0,1,5,w5_f3_c34,0
34070,3,7,1,13,3,34,172,781,_67_617_215_873_,-780.65,1018.46,N_V_KCl,NI,162.281,0,0.0,0,1,5,w5_f3_c34,0
34409,3,7,1,14,3,34,1135,813,_1081_776_1178_873_,-638.13,1006.9,N_V_KCl,NI,175.412,0,0.0,0,1,5,w5_f3_c34,0
34762,3,7,1,15,3,34,1120,811,_1076_774_1180_871_,-638.7,1007.11,N_V_KCl,NI,173.433,0,0.0,0,1,5,w5_f3_c34,0
35108,3,7,1,16,3,34,1119,814,_1073_777_1177_874_,-639.26,1006.52,N_V_KCl,NI,173.75,0,0.0,0,1,5,w5_f3_c34,0
35451,3,7,1,17,3,34,838,841,_758_801_869_900_,-683.89,1001.43,N_V_KCl,NI,159.661,0,0.0,0,1,5,w5_f3_c34,0
35788,3,7,1,18,3,34,794,872,_756_798_880_907_,-683.83,1000.99,N_V_KCl,NI,157.221,0,0.0,0,1,5,w5_f3_c34,0
32322,3,7,1,0,3,35,1186,755,_1147_721_1226_799_,-630.19,1015.58,N_V_KCl,NI,301.251,0,0.0,0,1,5,w5_f3_c35,0
32668,3,7,1,1,3,35,1451,740,_1414_698_1491_801_,-592.2,1017.11,N_V_KCl,NI,189.569,0,0.0,0,1,5,w5_f3_c35,0
36134,3,7,1,2,3,35,454,772,_363_616_587_840_,-732.93,1018.62,N_V_KCl,NI,135.297,0,0.0,0,1,5,w5_f3_c35,0
36503,3,7,1,3,3,35,1906,683,_1819_599_1945_721_,-528.09,1029.21,N_V_KCl,NI,163.834,0,0.0,0,1,5,w5_f3_c35,0
36871,3,7,1,4,3,35,1444,684,_1386_638_1486_745_,-593.72,1024.9,N_V_KCl,NI,151.33,0,0.0,0,1,5,w5_f3_c35,0
37238,3,7,1,5,3,35,1903,678,_1860_637_1942_718_,-526.54,1027.12,N_V_KCl,NI,173.543,0,0.0,0,1,5,w5_f3_c35,0
37601,3,7,1,6,3,35,769,803,_667_737_853_855_,-691.11,1010.1,N_V_KCl,NI,162.224,0,0.0,0,1,5,w5_f3_c35,0
37961,3,7,1,7,3,35,1910,680,_1794_619_1947_721_,-529.34,1028.34,N_V_KCl,NI,151.296,0,0.0,0,1,5,w5_f3_c35,0
38328,3,7,1,8,3,35,1482,752,_1434_701_1586_801_,-585.46,1015.86,N_V_KCl,NI,154.425,0,0.0,0,1,5,w5_f3_c35,0
38684,3,7,1,9,3,35,446,771,_368_572_595_833_,-733.29,1021.13,N_V_KCl,NI,136.487,0,0.0,0,1,5,w5_f3_c35,0
33021,3,7,1,10,3,35,770,768,_722_735_819_802_,-689.92,1014.25,N_V_KCl,NI,162.144,0,0.0,0,1,5,w5_f3_c35,0
33378,3,7,1,11,3,35,153,712,_79_621_247_848_,-779.56,1019.88,N_V_KCl,NI,150.273,0,0.0,0,1,5,w5_f3_c35,0
33733,3,7,1,12,3,35,147,699,_66_620_212_845_,-781.18,1019.97,N_V_KCl,NI,153.201,0,0.0,0,1,5,w5_f3_c35,0
34071,3,7,1,13,3,35,1484,758,_1440_720_1531_802_,-586.64,1015.54,N_V_KCl,NI,165.768,0,0.0,0,1,5,w5_f3_c35,0
34410,3,7,1,14,3,35,741,816,_660_768_800_898_,-696.01,1006.32,N_V_KCl,NI,161.618,0,0.0,0,1,5,w5_f3_c35,0
34763,3,7,1,15,3,35,725,812,_657_763_821_893_,-695.05,1005.7,N_V_KCl,NI,164.655,0,0.0,0,1,5,w5_f3_c35,0
35109,3,7,1,16,3,35,741,818,_658_753_811_898_,-694.85,1005.51,N_V_KCl,NI,161.091,0,0.0,0,1,5,w5_f3_c35,0
35452,3,7,1,17,3,35,906,882,_849_757_961_939_,-670.36,999.25,N_V_KCl,NI,156.101,0,0.0,0,1,5,w5_f3_c35,0
35789,3,7,1,18,3,35,916,882,_854_759_985_946_,-669.42,998.56,N_V_KCl,NI,156.407,0,0.0,0,1,5,w5_f3_c35,0
32323,3,7,1,0,3,36,2012,776,_1972_733_2052_814_,-510.48,1013.13,N_V_KCl,NI,259.264,0,0.0,0,1,5,w5_f3_c36,0
32669,3,7,1,1,3,36,773,793,_731_749_824_863_,-690.12,1009.16,N_V_KCl,NI,265.739,0,0.0,0,1,5,w5_f3_c36,0
36135,3,7,1,2,3,36,790,771,_730_723_843_852_,-689.22,1012.11,N_V_KCl,NI,219.158,0,0.0,0,1,5,w5_f3_c36,0
36504,3,7,1,3,3,36,1444,727,_1408_677_1481_760_,-592.49,1020.28,N_V_KCl,NI,184.888,0,0.0,0,1,5,w5_f3_c36,0
36872,3,7,1,4,3,36,1900,679,_1854_630_1944_738_,-526.34,1026.6,N_V_KCl,NI,174.69,0,0.0,0,1,5,w5_f3_c36,0
37239,3,7,1,5,3,36,1409,710,_1374_669_1438_750_,-598.2,1022.81,N_V_KCl,NI,141.772,0,0.0,0,1,5,w5_f3_c36,0
37602,3,7,1,6,3,36,1481,754,_1433_696_1531_836_,-587.72,1015.43,N_V_KCl,NI,155.574,0,0.0,0,1,5,w5_f3_c36,0
37962,3,7,1,7,3,36,1447,700,_1404_643_1482_741_,-592.11,1024.37,N_V_KCl,NI,143.661,0,0.0,0,1,5,w5_f3_c36,0
38329,3,7,1,8,3,36,158,707,_82_626_222_848_,-779.57,1019.18,N_V_KCl,NI,162.606,0,0.0,0,1,5,w5_f3_c36,0
38685,3,7,1,9,3,36,783,774,_724_709_865_834_,-686.91,1014.1,N_V_KCl,NI,163.738,0,0.0,0,1,5,w5_f3_c36,0
33022,3,7,1,10,3,36,152,712,_81_621_224_847_,-779.78,1019.51,N_V_KCl,NI,155.239,0,0.0,0,1,5,w5_f3_c36,0
33379,3,7,1,11,3,36,1491,755,_1440_676_1535_795_,-586.88,1017.82,N_V_KCl,NI,160.576,0,0.0,0,1,5,w5_f3_c36,0
33734,3,7,1,12,3,36,1477,748,_1429_710_1526_793_,-587.36,1016.86,N_V_KCl,NI,162.519,0,0.0,0,1,5,w5_f3_c36,0
34072,3,7,1,13,3,36,865,817,_827_782_915_855_,-676.74,1006.25,N_V_KCl,NI,178.371,0,0.0,0,1,5,w5_f3_c36,0
34411,3,7,1,14,3,36,252,824,_208_745_306_883_,-764.33,1006.47,N_V_KCl,NI,154.517,0,0.0,0,1,5,w5_f3_c36,0
34764,3,7,1,15,3,36,860,836,_827_807_890_888_,-678.4,1002.96,N_V_KCl,NI,166.021,0,0.0,0,1,5,w5_f3_c36,0
35110,3,7,1,16,3,36,842,840,_806_797_878_900_,-680.88,1003.06,N_V_KCl,NI,144.564,0,0.0,0,1,5,w5_f3_c36,0
35453,3,7,1,17,3,36,1365,867,_1333_817_1403_911_,-604.26,999.69,N_V_KCl,NI,174.136,0,0.0,0,1,5,w5_f3_c36,0
35790,3,7,1,18,3,36,1373,865,_1338_818_1407_912_,-603.57,999.29,N_V_KCl,NI,174.329,0,0.0,0,1,5,w5_f3_c36,0
32324,3,7,1,0,3,37,1564,847,_1516_800_1602_890_,-575.46,1003.17,N_V_KCl,NI,248.467,0,0.0,0,1,5,w5_f3_c37,0
32670,3,7,1,1,3,37,465,752,_389_642_585_825_,-732.72,1018.7,N_V_KCl,NI,141.471,0,0.0,0,1,5,w5_f3_c37,0
36136,3,7,1,2,3,37,173,744,_101_654_219_880_,-777.43,1015.41,N_V_KCl,NI,176.656,0,0.0,0,1,5,w5_f3_c37,0
36505,3,7,1,3,3,37,768,794,_723_740_813_852_,-690.93,1009.7,N_V_KCl,NI,208.586,0,0.0,0,1,5,w5_f3_c37,0
36873,3,7,1,4,3,37,771,805,_720_720_864_885_,-689.14,1009.57,N_V_KCl,NI,162.572,0,0.0,0,1,5,w5_f3_c37,0
37240,3,7,1,5,3,37,764,805,_662_739_850_859_,-691.74,1009.81,N_V_KCl,NI,161.58,0,0.0,0,1,5,w5_f3_c37,0
37603,3,7,1,6,3,37,450,774,_368_567_634_844_,-730.44,1022.68,N_V_KCl,NI,135.854,0,0.0,0,1,5,w5_f3_c37,0
37963,3,7,1,7,3,37,769,814,_669_744_852_857_,-690.78,1009.44,N_V_KCl,NI,167.758,0,0.0,0,1,5,w5_f3_c37,0
38330,3,7,1,8,3,37,856,814,_793_740_900_853_,-679.41,1009.23,N_V_KCl,NI,187.483,0,0.0,0,1,5,w5_f3_c37,0
38686,3,7,1,9,3,37,1483,751,_1425_700_1537_802_,-587.0,1016.25,N_V_KCl,NI,155.139,0,0.0,0,1,5,w5_f3_c37,0
33023,3,7,1,10,3,37,1493,767,_1462_720_1526_795_,-585.12,1014.72,N_V_KCl,NI,160.581,0,0.0,0,1,5,w5_f3_c37,0
33380,3,7,1,11,3,37,1132,813,_1089_773_1184_873_,-637.14,1006.92,N_V_KCl,NI,175.882,0,0.0,0,1,5,w5_f3_c37,0
33735,3,7,1,12,3,37,847,799,_801_736_879_837_,-680.6,1010.72,N_V_KCl,NI,172.641,0,0.0,0,1,5,w5_f3_c37,0
34073,3,7,1,13,3,37,1121,819,_1082_781_1181_878_,-637.6,1006.14,N_V_KCl,NI,166.792,0,0.0,0,1,5,w5_f3_c37,0
34412,3,7,1,14,3,37,861,834,_821_795_911_873_,-677.27,1004.15,N_V_KCl,NI,171.74,0,0.0,0,1,5,w5_f3_c37,0
34765,3,7,1,15,3,37,907,880,_848_815_954_937_,-671.36,997.31,N_V_KCl,NI,166.621,0,0.0,0,1,5,w5_f3_c37,0
35111,3,7,1,16,3,37,908,880,_860_816_958_935_,-670.42,997.76,N_V_KCl,NI,160.913,0,0.0,0,1,5,w5_f3_c37,0
35454,3,7,1,17,3,37,226,863,_165_735_304_930_,-768.05,1001.63,N_V_KCl,NI,151.179,0,0.0,0,1,5,w5_f3_c37,0
35791,3,7,1,18,3,37,234,865,_172_747_311_950_,-767.27,1001.17,N_V_KCl,NI,149.143,0,0.0,0,1,5,w5_f3_c37,0
32325,3,7,1,0,3,38,920,847,_844_774_1006_916_,-669.45,1002.68,N_V_KCl,NI,253.939,0,0.0,0,1,5,w5_f3_c38,0
32671,3,7,1,1,3,38,179,784,_100_655_231_891_,-777.12,1015.27,N_V_KCl,NI,202.666,0,0.0,0,1,5,w5_f3_c38,0
36137,3,7,1,2,3,38,795,832,_730_801_838_907_,-688.16,1002.3,N_V_KCl,NI,203.235,0,0.0,0,1,5,w5_f3_c38,0
36506,3,7,1,3,3,38,437,778,_374_580_587_846_,-732.35,1019.41,N_V_KCl,NI,134.306,0,0.0,0,1,5,w5_f3_c38,0
36874,3,7,1,4,3,38,1479,758,_1436_710_1526_815_,-587.66,1015.04,N_V_KCl,NI,181.687,0,0.0,0,1,5,w5_f3_c38,0
37241,3,7,1,5,3,38,545,636,_371_564_614_838_,-730.99,1023.12,N_V_KCl,NI,134.513,0,0.0,0,1,5,w5_f3_c38,0
37604,3,7,1,6,3,38,162,699,_82_627_233_853_,-779.29,1018.57,N_V_KCl,NI,150.363,0,0.0,0,1,5,w5_f3_c38,0
37964,3,7,1,7,3,38,445,777,_379_631_602_844_,-731.51,1016.87,N_V_KCl,NI,136.685,0,0.0,0,1,5,w5_f3_c38,0
38331,3,7,1,8,3,38,1137,809,_1093_764_1184_879_,-636.72,1006.4,N_V_KCl,NI,167.992,0,0.0,0,1,5,w5_f3_c38,0
38687,3,7,1,9,3,38,154,723,_82_624_232_848_,-779.47,1019.34,N_V_KCl,NI,150.48,0,0.0,0,1,5,w5_f3_c38,0
33024,3,7,1,10,3,38,861,814,_812_739_894_857_,-679.35,1008.93,N_V_KCl,NI,175.045,0,0.0,0,1,5,w5_f3_c38,0
33381,3,7,1,11,3,38,750,816,_666_767_790_860_,-696.37,1007.84,N_V_KCl,NI,156.051,0,0.0,0,1,5,w5_f3_c38,0
33736,3,7,1,12,3,38,1131,808,_1079_772_1178_870_,-638.23,1007.29,N_V_KCl,NI,172.107,0,0.0,0,1,5,w5_f3_c38,0
34074,3,7,1,13,3,38,747,823,_650_774_780_853_,-698.08,1007.1,N_V_KCl,NI,158.608,0,0.0,0,1,5,w5_f3_c38,0
34413,3,7,1,14,3,38,912,881,_867_840_956_928_,-669.96,997.28,N_V_KCl,NI,171.436,0,0.0,0,1,5,w5_f3_c38,0
34766,3,7,1,15,3,38,1369,861,_1338_813_1408_905_,-603.81,1000.36,N_V_KCl,NI,176.919,0,0.0,0,1,5,w5_f3_c38,0
35112,3,7,1,16,3,38,1366,863,_1333_818_1403_910_,-604.35,999.74,N_V_KCl,NI,175.925,0,0.0,0,1,5,w5_f3_c38,0
35455,3,7,1,17,3,38,1255,969,_1212_929_1301_1009_,-620.62,984.72,N_V_KCl,NI,164.591,0,0.0,0,1,5,w5_f3_c38,0
35792,3,7,1,18,3,38,1257,972,_1216_930_1305_1011_,-619.96,984.47,N_V_KCl,NI,164.394,0,0.0,0,1,5,w5_f3_c38,0
32326,3,7,1,0,3,39,2135,833,_2110_811_2158_880_,-491.92,1003.7,N_V_KCl,NI,401.108,0,0.0,0,1,5,w5_f3_c39,0
32672,3,7,1,1,3,39,816,828,_787_792_878_861_,-681.91,1005.34,N_V_KCl,NI,221.336,0,0.0,0,1,5,w5_f3_c39,0
36138,3,7,1,2,3,39,1494,788,_1452_743_1538_862_,-584.65,1009.24,N_V_KCl,NI,268.206,0,0.0,0,1,5,w5_f3_c39,0
36507,3,7,1,3,3,39,1483,778,_1434_723_1523_816_,-586.67,1013.43,N_V_KCl,NI,214.605,0,0.0,0,1,5,w5_f3_c39,0
36875,3,7,1,4,3,39,168,698,_77_633_239_858_,-779.34,1017.91,N_V_KCl,NI,147.042,0,0.0,0,1,5,w5_f3_c39,0
37242,3,7,1,5,3,39,1479,759,_1430_696_1523_810_,-587.89,1015.68,N_V_KCl,NI,160.81,0,0.0,0,1,5,w5_f3_c39,0
37605,3,7,1,6,3,39,1132,821,_1092_783_1189_881_,-636.86,1005.7,N_V_KCl,NI,180.723,0,0.0,0,1,5,w5_f3_c39,0
37965,3,7,1,7,3,39,1489,757,_1435_704_1535_811_,-586.66,1015.05,N_V_KCl,NI,157.532,0,0.0,0,1,5,w5_f3_c39,0
38332,3,7,1,8,3,39,926,886,_879_845_971_937_,-668.08,996.58,N_V_KCl,NI,165.505,0,0.0,0,1,5,w5_f3_c39,0
38688,3,7,1,9,3,39,1133,817,_1088_777_1189_876_,-636.82,1006.44,N_V_KCl,NI,176.118,0,0.0,0,1,5,w5_f3_c39,0
33025,3,7,1,10,3,39,1131,812,_1089_774_1187_873_,-636.9,1006.87,N_V_KCl,NI,172.685,0,0.0,0,1,5,w5_f3_c39,0
33382,3,7,1,11,3,39,857,830,_774_794_898_897_,-680.74,1002.74,N_V_KCl,NI,175.942,0,0.0,0,1,5,w5_f3_c39,0
33737,3,7,1,12,3,39,741,813,_653_771_823_894_,-694.15,1005.67,N_V_KCl,NI,166.21,0,0.0,0,1,5,w5_f3_c39,0
34075,3,7,1,13,3,39,916,886,_875_845_964_933_,-669.33,996.87,N_V_KCl,NI,166.392,0,0.0,0,1,5,w5_f3_c39,0
34414,3,7,1,14,3,39,1373,864,_1340_815_1411_909_,-603.18,999.96,N_V_KCl,NI,178.172,0,0.0,0,1,5,w5_f3_c39,0
34767,3,7,1,15,3,39,233,857,_166_726_306_947_,-767.94,1001.27,N_V_KCl,NI,151.539,0,0.0,0,1,5,w5_f3_c39,0
35113,3,7,1,16,3,39,229,860,_166_742_303_931_,-768.04,1001.73,N_V_KCl,NI,149.196,0,0.0,0,1,5,w5_f3_c39,0
35456,3,7,1,17,3,39,1513,985,_1414_898_1676_1091_,-580.7,981.92,N_V_KCl,NI,139.914,0,0.0,0,1,5,w5_f3_c39,0
35793,3,7,1,18,3,39,1511,960,_1426_902_1541_1005_,-588.18,986.56,N_V_KCl,NI,141.131,0,0.0,0,1,5,w5_f3_c39,0
32327,3,7,1,0,3,4,1720,114,_1632_60_1785_180_,-554.35,1109.14,N_V_KCl,NI,240.872,0,0.0,0,1,5,w5_f3_c4,0
32673,3,7,1,1,3,4,677,40,_604_1_776_96_,-702.85,1119.83,N_V_KCl,NI,179.67,0,0.0,0,1,5,w5_f3_c4,0
36139,3,7,1,2,3,4,50,75,_5_1_146_127_,-792.96,1116.74,N_V_KCl,NI,138.438,0,0.0,0,1,5,w5_f3_c4,0
36508,3,7,1,3,3,4,1808,63,_1749_5_1884_124_,-539.45,1116.28,N_V_KCl,NI,134.175,0,0.0,0,1,5,w5_f3_c4,0
36876,3,7,1,4,3,4,1803,68,_1732_2_1875_120_,-540.64,1116.84,N_V_KCl,NI,132.46,0,0.0,0,1,5,w5_f3_c4,0
37243,3,7,1,5,3,4,1792,56,_1738_3_1885_116_,-540.4,1117.62,N_V_KCl,NI,130.966,0,0.0,0,1,5,w5_f3_c4,0
37606,3,7,1,6,3,4,42,74,_1_23_103_170_,-796.38,1113.42,N_V_KCl,NI,121.647,0,0.0,0,1,5,w5_f3_c4,0
37966,3,7,1,7,3,4,687,47,_598_1_759_145_,-703.02,1117.57,N_V_KCl,NI,146.318,0,0.0,0,1,5,w5_f3_c4,0
38333,3,7,1,8,3,4,33,75,_1_20_84_120_,-798.15,1115.5,N_V_KCl,NI,135.924,0,0.0,0,1,5,w5_f3_c4,0
38689,3,7,1,9,3,4,680,42,_585_1_783_99_,-704.57,1119.96,N_V_KCl,NI,139.53,0,0.0,0,1,5,w5_f3_c4,0
33026,3,7,1,10,3,4,693,38,_590_1_756_83_,-704.46,1120.21,N_V_KCl,NI,143.299,0,0.0,0,1,5,w5_f3_c4,0
33383,3,7,1,11,3,4,32,62,_1_11_73_116_,-798.58,1116.39,N_V_KCl,NI,125.453,0,0.0,0,1,5,w5_f3_c4,0
33738,3,7,1,12,3,4,742,42,_703_4_792_86_,-694.46,1119.26,N_V_KCl,NI,140.586,0,0.0,0,1,5,w5_f3_c4,0
34076,3,7,1,13,3,4,2116,117,_2053_27_2158_171_,-494.85,1109.84,N_V_KCl,NI,138.303,0,0.0,0,1,5,w5_f3_c4,0
34415,3,7,1,14,3,4,376,81,_340_27_419_124_,-747.75,1114.27,N_V_KCl,NI,148.419,0,0.0,0,1,5,w5_f3_c4,0
34768,3,7,1,15,3,4,380,86,_340_23_416_129_,-748.49,1114.24,N_V_KCl,NI,151.667,0,0.0,0,1,5,w5_f3_c4,0
35114,3,7,1,16,3,4,372,87,_332_29_431_132_,-748.48,1113.58,N_V_KCl,NI,145.312,0,0.0,0,1,5,w5_f3_c4,0
35457,3,7,1,17,3,4,370,85,_337_31_415_131_,-748.84,1112.97,N_V_KCl,NI,148.224,0,0.0,0,1,5,w5_f3_c4,0
